date,spx,bb_mid,bb_upper,bb_lower,bb_dist_upper_pct,bb_dist_lower_pct,vix,vix1d,vix9d,vvix,shortvol,vx_m1,vx_m2,vx_contango_pct,pc_equity_raw,pc_index_raw,pc_equity_10d,pc_index_10d
2019-04-10,2888.2099609375,2844.5229736328124,2910.800670849438,2778.2452764161867,0.7821699328467546,-3.8073646309847655,13.300000190734863,,10.140000343322754,89.48999786376953,1342.22998046875,,,,0.62,1.14,0.612,0.998
2019-04-11,2888.320068359375,2848.5149780273437,2915.2680163940713,2781.761939660616,0.9329972924366134,-3.689277025287789,13.020000457763672,,10.520000457763672,88.05999755859375,1369.6500244140625,,,,0.67,1.21,0.608,1.0200000000000002
2019-04-12,2907.409912109375,2852.761474609375,2923.2425077002226,2782.2804415185274,0.5445601435458001,-4.303812478236482,12.010000228881836,,9.739999771118164,84.9800033569336,1432.3199462890625,,,,0.54,0.95,0.597,1.004
2019-04-15,2905.580078125,2856.3934814453123,2929.9913480434957,2782.795614847129,0.8401513385323226,-4.225815843186298,12.319999694824219,,10.609999656677246,84.16999816894531,1448.1700439453125,,,,0.57,1.26,0.593,1.0270000000000001
2019-04-16,2907.06005859375,2860.1179809570312,2936.1389994407555,2784.096962473307,1.0002868967582323,-4.229809279548379,12.180000305175781,,10.760000228881836,83.58000183105469,1457.449951171875,,,,0.58,1.73,0.594,1.1
2019-04-17,2900.449951171875,2863.9289794921874,2940.0167715683247,2787.84118741605,1.3641614598611982,-3.8824584340897617,12.600000381469727,,11.0,85.55000305175781,1453.449951171875,,,,0.55,0.92,0.5970000000000001,1.0930000000000002
2019-04-18,2905.030029296875,2866.436486816406,2944.547178549101,2788.3257950837115,1.3603008868652031,-4.017315932579544,12.09000015258789,,9.930000305175781,84.41000366210938,1472.550048828125,,,,0.62,1.12,0.6,1.101
2019-04-22,2907.969970703125,2871.7994873046873,2945.5142995974843,2798.0846750118903,1.2910837894684781,-3.7787630820914297,12.420000076293945,,11.630000114440918,83.2699966430664,1486.5999755859375,,,,0.6,1.06,0.6010000000000001,1.1110000000000002
2019-04-23,2933.679931640625,2878.565478515625,2948.64989904023,2808.4810579910195,0.5102795038459893,-4.267639161971891,12.279999732971191,,11.640000343322754,81.43000030517578,1496.7900390625,,,,0.59,0.91,0.592,1.122
2019-04-24,2927.25,2884.00498046875,2951.278059873982,2816.7319010635183,0.8208407165080494,-3.775492319975461,13.140000343322754,,12.539999961853027,85.16999816894531,1470.72998046875,,,,0.6,1.2,0.594,1.15
2019-04-25,2926.169921875,2890.044970703125,2948.7354705710554,2831.354470835194,0.7711633055675768,-3.2402578651020706,13.25,,12.359999656677246,86.94000244140625,1448.02001953125,,,,0.57,1.06,0.589,1.142
2019-04-26,2939.8798828125,2896.2669677734375,2947.5762945089637,2844.9576410379113,0.2617934066442441,-3.2287795950281897,12.729999542236328,,11.8100004196167,84.08999633789062,1473.72998046875,,,,0.63,1.21,0.585,1.1420000000000001
2019-04-29,2943.030029296875,2901.6984741210936,2948.206647057226,2855.1903011849613,0.1758941536042564,-2.9846697871750787,13.109999656677246,,12.520000457763672,86.08000183105469,1462.6300048828125,,,,0.61,1.14,0.592,1.161
2019-04-30,2945.830078125,2905.630480957031,2953.1407996112926,2858.1201623027696,0.24817186641483993,-2.9774261751735915,13.119999885559082,,12.4399995803833,88.55999755859375,1460.989990234375,,,,0.65,1.34,0.6,1.169
2019-05-01,2923.72998046875,2908.45498046875,2952.9783048192726,2863.9316561182272,1.0003770712722695,-2.045275204960464,14.800000190734863,,14.949999809265137,95.75,1417.5999755859375,,,,0.63,1.17,0.605,1.113
2019-05-02,2917.52001953125,2910.660986328125,2952.139040505513,2869.182932150737,1.1865906914950746,-1.6567868277482838,14.420000076293945,,13.920000076293945,93.0199966430664,1392.1800537109375,,,,0.64,1.04,0.6140000000000001,1.1250000000000002
2019-05-03,2945.639892578125,2913.973486328125,2955.517951030672,2872.429021625578,0.33534507994123647,-2.4853978633644256,12.869999885559082,,10.960000038146973,86.2300033569336,1471.1800537109375,,,,0.52,0.99,0.604,1.112
2019-05-06,2932.469970703125,2915.9599853515624,2957.026201741345,2874.8937689617796,0.8373907076133595,-1.963402944158374,15.4399995803833,,15.449999809265137,94.8499984741211,1383.3699951171875,,,,0.63,1.24,0.607,1.1300000000000001
2019-05-07,2884.050048828125,2915.373986816406,2957.9596368683824,2872.78833676443,2.5627012981376334,-0.39048254617741646,19.31999969482422,,20.739999771118164,111.54000091552734,1144.02001953125,,,,0.68,0.81,0.616,1.12
2019-05-08,2879.419921875,2915.4349853515623,2957.7993571687134,2873.070613534411,2.722056435682186,-0.22050650870173463,19.399999618530273,,21.329999923706055,106.4800033569336,1183.1500244140625,,,,0.66,1.63,0.6220000000000001,1.163
2019-05-09,2870.719970703125,2914.5604858398438,2959.9081500637685,2869.212821615919,3.1068226880659027,-0.05250073509736552,19.100000381469727,,21.860000610351562,102.91999816894531,1174.0699462890625,,,,0.7,1.39,0.635,1.196
2019-05-10,2881.39990234375,2914.2144775390625,2960.5010470212865,2867.9279080568385,2.74523312828584,-0.46755031385797075,16.040000915527344,,16.56999969482422,96.01000213623047,1251.260009765625,,,,0.8,1.51,0.652,1.2260000000000002
2019-05-13,2811.8701171875,2909.4374877929686,2974.5661770941947,2844.3087984917424,5.786044629594315,1.1536337011429385,20.549999237060547,,22.760000228881836,105.5999984741211,1088.8900146484375,,,,0.79,1.04,0.67,1.216
2019-05-14,2834.409912109375,2905.8789794921877,2979.1618376659235,2832.596121318452,5.106951007267108,-0.06399183065138571,18.059999465942383,,18.760000228881836,97.26000213623047,1146.9200439453125,,,,0.7,1.33,0.675,1.215
2019-05-15,2850.9599609375,2903.073974609375,2980.3521934898326,2825.7957557289174,4.538549622765791,-0.8826572646887588,16.440000534057617,,16.309999465942383,94.52999877929688,1195.06005859375,,,,0.77,1.21,0.6890000000000001,1.219
2019-05-16,2876.320068359375,2901.86748046875,2980.0661589159918,2823.668802021508,3.6069035465789634,-1.8305079089441845,15.289999961853027,,15.0600004196167,94.2300033569336,1240.449951171875,,,,0.66,1.08,0.6910000000000001,1.223
2019-05-17,2859.530029296875,2899.59248046875,2980.0194382213963,2819.165522716104,4.21360879900073,-1.4115783421479258,15.960000038146973,,16.260000228881836,99.12000274658203,1230.030029296875,,,,0.81,1.12,0.72,1.2360000000000002
2019-05-20,2840.22998046875,2896.2054809570313,2980.747146216699,2811.6638156973636,4.947386891703686,-1.0057694259910555,16.309999465942383,,16.81999969482422,96.83000183105469,1212.449951171875,,,,0.65,0.9,0.7220000000000001,1.2020000000000002
2019-05-21,2864.360107421875,2892.7394897460936,2976.4924774297892,2808.986502062398,3.914744159345287,-1.9331928697092917,14.949999809265137,,14.5,92.37999725341797,1270.0,,,,0.57,1.46,0.711,1.267
2019-05-22,2856.27001953125,2889.1904907226562,2972.801511214657,2805.5794702306557,4.0798485747692395,-1.7747113877179317,14.75,,13.920000076293945,89.30000305175781,1291.72998046875,,,,0.72,1.03,0.717,1.2070000000000003
2019-05-23,2822.239990234375,2883.993994140625,2970.7861023246496,2797.2018859566006,5.2634117794475195,-0.8871713378172043,16.920000076293945,,17.399999618530273,94.9800033569336,1188.239990234375,,,,0.8,1.45,0.7270000000000001,1.213
2019-05-24,2826.06005859375,2878.3030029296874,2964.5907631404784,2792.0152427188964,4.901902354320857,-1.20467418133337,15.850000381469727,,15.359999656677246,90.19000244140625,1224.8800048828125,,,,0.76,0.99,0.723,1.161
2019-05-28,2802.389892578125,2871.27099609375,2958.26854403079,2784.27344815671,5.562347047621586,-0.6464640937149684,17.5,,17.979999542236328,95.08000183105469,1187.5799560546875,,,,0.68,1.33,0.712,1.19
2019-05-29,2783.02001953125,2863.1304931640625,2951.2148376604505,2775.0461486676745,6.043607913303114,-0.28651863111349596,17.899999618530273,,18.34000015258789,93.83000183105469,1158.530029296875,,,,0.63,1.55,0.7050000000000001,1.2120000000000002
2019-05-30,2788.860107421875,2856.386999511719,2945.580867597357,2767.1931314260805,5.61952748215688,-0.7769115395258827,17.299999237060547,,17.1200008392334,92.77999877929688,1177.8199462890625,,,,0.64,1.33,0.692,1.2240000000000002
2019-05-31,2752.06005859375,2848.1140014648436,2943.8844051178057,2752.3435978118814,6.970209313748563,0.0103027990703187,18.709999084472656,,19.0,96.72000122070312,1133.6500244140625,,,,0.83,1.3,0.709,1.246
2019-06-03,2744.449951171875,2838.0545043945312,2932.953813675858,2743.1551951132046,6.868548009902388,-0.04717725160619215,18.860000610351562,,19.260000228881836,96.02999877929688,1113.9000244140625,,,,0.67,1.39,0.6950000000000001,1.2730000000000001
2019-06-04,2803.27001953125,2831.5945068359374,2916.4956549586573,2746.6933587132175,4.0390556256988885,-2.0182380014713295,16.969999313354492,,16.649999618530273,88.93000030517578,1183.27001953125,,,,0.67,1.13,0.697,1.296
2019-06-05,2826.14990234375,2828.699499511719,2909.9391216944655,2747.459877328972,2.9647832650783448,-2.784354253449879,16.09000015258789,,14.899999618530273,86.72000122070312,1210.010009765625,,,,0.64,1.26,0.7040000000000001,1.276
2019-06-06,2843.489990234375,2826.9030029296873,2904.9462586558357,2748.859747203539,2.161297160620394,-3.3279611799525313,15.930000305175781,,14.880000114440918,86.11000061035156,1232.5799560546875,,,,0.66,0.9,0.6980000000000001,1.2630000000000001
2019-06-07,2873.340087890625,2827.0340087890627,2905.395108596916,2748.6729089812093,1.115601346369803,-4.338754727810042,16.299999237060547,,15.020000457763672,86.0,1224.75,,,,0.51,0.86,0.669,1.204
2019-06-10,2886.72998046875,2827.3005126953126,2906.472188240294,2748.128837150331,0.6838951999361709,-4.801319979914186,15.9399995803833,,15.25,83.86000061035156,1233.800048828125,,,,0.57,0.82,0.65,1.187
2019-06-11,2885.719970703125,2830.9930053710937,2913.933413167781,2748.0525975744063,0.977691624658288,-4.770642145681764,15.989999771118164,,15.149999618530273,84.94999694824219,1231.719970703125,,,,0.65,1.22,0.647,1.1760000000000002
2019-06-12,2879.840087890625,2833.264514160156,2919.0389375243926,2747.4900907959195,1.361146745563894,-4.59574118893688,15.90999984741211,,14.65999984741211,86.19999694824219,1235.969970703125,,,,0.77,1.11,0.6609999999999999,1.1320000000000001
2019-06-13,2891.639892578125,2835.2985107421873,2924.692680713808,2745.9043407705667,1.1430464844712653,-5.03989283664307,15.819999694824219,,14.59000015258789,84.7300033569336,1235.550048828125,,,,0.63,1.14,0.66,1.113
2019-06-14,2886.97998046875,2835.831506347656,2926.3752243788044,2745.287788316508,1.3645832037830046,-4.907972798939742,15.279999732971191,,13.5600004196167,82.56999969482422,1255.2099609375,,,,0.63,1.24,0.64,1.107
2019-06-17,2889.669921875,2837.3385009765625,2930.508201829738,2744.168800123387,1.413250684640119,-5.035215982633848,15.350000381469727,,14.989999771118164,83.4800033569336,1270.5799560546875,,,,0.72,1.3,0.645,1.098
2019-06-18,2917.75,2841.214501953125,2941.0986436228554,2741.3303602833944,0.800227696781953,-6.046427545766623,15.149999618530273,,15.289999961853027,87.37000274658203,1278.68994140625,,,,0.55,1.17,0.633,1.1019999999999999
2019-06-19,2926.4599609375,2844.3194946289063,2950.87143203215,2737.7675572256626,0.8341638505394008,-6.447804044152693,14.329999923706055,,13.869999885559082,84.58000183105469,1321.2099609375,,,,0.61,0.99,0.63,1.075
2019-06-20,2954.179931640625,2849.214990234375,2966.5318629934277,2731.898117475322,0.4181170964066146,-7.524315353461124,14.75,,14.770000457763672,81.20999908447266,1319.52001953125,,,,0.52,0.98,0.616,1.083
2019-06-21,2950.4599609375,2855.6259887695314,2980.505978683763,2730.7459988553,1.0183502960235316,-7.446769825420254,15.399999618530273,,14.829999923706055,83.13999938964844,1288.3299560546875,,,,0.53,0.91,0.618,1.088
2019-06-24,2945.35009765625,2861.5904907226563,2991.8057556148847,2731.375225830428,1.5772541945217842,-7.264836597730491,15.260000228881836,,15.800000190734863,82.58999633789062,1295.6500244140625,,,,0.59,0.8,0.62,1.086
2019-06-25,2917.3798828125,2867.339990234375,2996.7009156032664,2737.9790648654835,2.7189134078177344,-6.149381470817068,16.280000686645508,,17.010000228881836,85.16000366210938,1261.77001953125,,,,0.63,1.31,0.618,1.095
2019-06-26,2913.780029296875,2873.8779907226562,2998.423136686055,2749.3328447592576,2.904924412211212,-5.643774852053613,16.209999084472656,,16.799999237060547,85.36000061035156,1278.2900390625,,,,0.67,1.26,0.608,1.11
2019-06-27,2924.919921875,2880.6809814453127,3000.444975831486,2760.9169870591395,2.5821238178743386,-5.607091448531949,15.819999694824219,,16.34000015258789,86.5199966430664,1293.469970703125,,,,0.58,1.26,0.603,1.122
2019-06-28,2941.760009765625,2890.165979003906,2996.3130671216963,2784.018890886116,1.8544360238419884,-5.362134176678693,15.079999923706055,,15.670000076293945,85.77999877929688,1313.9200439453125,,,,0.55,1.19,0.595,1.1170000000000002
2019-07-01,2964.330078125,2901.1599853515627,2987.4508152849417,2814.8691554181837,0.7799650022296437,-5.041979764998148,14.0600004196167,,12.510000228881836,79.58000183105469,1383.6099853515625,,,,0.65,0.92,0.588,1.0790000000000002
2019-07-02,2973.010009765625,2909.6469848632814,2988.4651062181397,2830.828863508423,0.5198467681490608,-4.782397159450215,12.930000305175781,,10.420000076293945,78.22000122070312,1437.1800537109375,,,,0.66,0.92,0.599,1.054
2019-07-03,2995.820068359375,2918.1304931640625,2995.6214725701307,2840.6395137579943,-0.006629096030893979,-5.179902365977655,12.569999694824219,,9.90999984741211,80.04000091552734,1433.5,,,,0.64,0.84,0.602,1.0390000000000001
2019-07-05,2990.409912109375,2925.4764892578123,3001.005337740769,2849.9476407748557,0.35431348687311354,-4.6970908826154885,13.279999732971191,,10.569999694824219,,1432.699951171875,,,,0.61,1.14,0.611,1.0550000000000002
2019-07-08,2975.949951171875,2930.606982421875,3005.158003221065,2856.0559616226847,0.981469867720335,-4.028763639051734,13.960000038146973,,11.119999885559082,83.66000366210938,1409.800048828125,,,,0.63,1.15,0.621,1.079
2019-07-09,2979.6298828125,2935.2519775390624,3009.86867343425,2860.635281643875,1.0148505623526416,-3.9936034289032265,14.09000015258789,,11.079999923706055,82.30999755859375,1395.6600341796875,,,,0.58,1.6,0.62,1.1590000000000003
2019-07-10,2993.070068359375,2940.619482421875,3015.676868827303,2865.562096016447,0.75530475236485,-4.260106493691957,13.029999732971191,,9.9399995803833,85.97000122070312,1438.93994140625,,,,0.51,1.34,0.608,1.1620000000000001
2019-07-11,2999.909912109375,2946.6229736328123,3020.407918003686,2872.8380292619386,0.6832873817833407,-4.235856628044084,12.930000305175781,,10.079999923706055,88.19999694824219,1457.010009765625,,,,0.61,1.16,0.6020000000000001,1.1520000000000001
2019-07-12,3013.77001953125,2952.7294799804686,3027.5623938623494,2877.8965660985878,0.4576452165133886,-4.508421430703444,12.390000343322754,,9.880000114440918,86.13999938964844,1486.3399658203125,,,,0.55,1.15,0.599,1.141
2019-07-15,3014.300048828125,2959.0954833984374,3032.0154135627968,2886.175553234078,0.5877107271241627,-4.250555469547836,12.680000305175781,,11.010000228881836,86.19999694824219,1487.800048828125,,,,0.59,1.37,0.603,1.159
2019-07-16,3004.0400390625,2964.8139892578124,3032.5648180782264,2897.0631604373984,0.9495472312222704,-3.5611002927406683,12.859999656677246,,11.710000038146973,88.25,1495.93994140625,,,,0.62,1.04,0.6,1.171
2019-07-17,2984.419921875,2968.1474853515624,3032.6299756923163,2903.6649950108085,1.6153911004262334,-2.7058835210246204,13.970000267028809,,13.420000076293945,90.3499984741211,1455.4000244140625,,,,0.67,1.21,0.601,1.2
2019-07-18,2995.110107421875,2971.5799926757813,3033.994483366911,2909.1655019846517,1.2982619853834638,-2.8694973591873247,13.529999732971191,,12.680000305175781,84.04000091552734,1462.510009765625,,,,0.6,1.31,0.597,1.247
2019-07-19,2976.610107421875,2972.7015014648437,3034.6035214474614,2910.799481482226,1.9483040080051366,-2.210925299741372,14.449999809265137,,13.5600004196167,86.7699966430664,1454.52001953125,,,,0.6,1.42,0.596,1.2750000000000001
2019-07-22,2985.030029296875,2974.4300048828127,3035.6438446703996,2913.2161650952257,1.6955881474146086,-2.4058003938595234,13.529999732971191,,13.640000343322754,81.22000122070312,1475.9599609375,,,,0.71,1.31,0.604,1.291
2019-07-23,3005.469970703125,2977.435998535156,3038.5416118174558,2916.3303852528566,1.1003816852841055,-2.965911698309678,12.609999656677246,,12.819999694824219,78.98999786376953,1525.47998046875,,,,0.61,0.83,0.607,1.214
2019-07-24,3019.56005859375,2982.5450073242187,3039.450590924776,2925.6394237236614,0.6587228584646613,-3.110407908688153,12.069999694824219,,12.1899995803833,83.88999938964844,1568.97998046875,,,,0.66,0.69,0.6220000000000001,1.1490000000000002
2019-07-25,3003.669921875,2987.039501953125,3034.4909642136854,2939.588039692565,1.0261128266532624,-2.1334528709610274,12.739999771118164,,12.529999732971191,84.30000305175781,1514.27001953125,,,,0.68,0.77,0.629,1.11
2019-07-26,3025.860107421875,2992.0865112304687,3032.6977545858317,2951.4752678751056,0.22597367099639648,-2.4583039831986,12.15999984741211,,11.539999961853027,83.11000061035156,1556.4200439453125,,,,0.6,0.85,0.634,1.08
2019-07-29,3020.969970703125,2996.047009277344,3031.0562824803305,2961.0377360743573,0.3338765984111377,-1.9838738951390027,12.829999923706055,,12.670000076293945,88.16000366210938,1545.260009765625,,,,0.71,0.81,0.646,1.024
2019-07-30,3013.179931640625,2998.489501953125,3030.9016232920208,2966.0773806142292,0.5881391769971931,-1.5632173350082423,13.9399995803833,,14.460000038146973,91.58000183105469,1501.8199462890625,,,,0.73,1.34,0.657,1.054
2019-07-31,2980.3798828125,2998.8579956054687,3030.2003485815394,2967.515642629398,1.6716146171952162,-0.4316308889778998,16.1200008392334,,18.40999984741211,96.27999877929688,1433.2900390625,,,,0.62,1.11,0.652,1.044
2019-08-01,2953.56005859375,2996.7449951171875,3034.0756889992713,2959.4143012351037,2.72605360338792,0.19820970372077165,17.8700008392334,,19.31999969482422,105.47000122070312,1321.6199951171875,,,,0.75,0.97,0.667,1.0100000000000002
2019-08-02,2932.050048828125,2993.827001953125,3041.054374633047,2946.5996292732034,3.7176829859534077,0.49622551466655673,17.610000610351562,,17.690000534057617,102.69000244140625,1290.8900146484375,,,,0.87,1.09,0.6940000000000001,0.9770000000000001
2019-08-05,2844.739990234375,2987.26650390625,3068.883146810179,2905.649861002321,7.879214175821285,2.141140173690447,24.59000015258789,,29.139999389648438,114.4000015258789,1129.93994140625,,,,0.84,1.1,0.7070000000000001,0.9560000000000001
2019-08-06,2881.77001953125,2982.3735107421876,3076.6669223404597,2888.0800991439155,6.763097037178271,0.21896541257278762,20.170000076293945,,21.84000015258789,107.44999694824219,1181.469970703125,,,,0.78,1.17,0.724,0.99
2019-08-07,2883.97998046875,2976.9190063476562,3080.7460523905925,2873.09196030472,6.822726692085461,-0.37753452651430247,19.489999771118164,,20.950000762939453,104.2699966430664,1184.300048828125,,,,0.78,1.3,0.736,1.0510000000000002
2019-08-08,2938.090087890625,2973.828015136719,3078.4509292063353,2869.2051010671025,4.777281741434999,-2.3445498525532895,16.90999984741211,,16.770000457763672,98.66000366210938,1254.280029296875,,,,0.62,1.48,0.73,1.1220000000000003
2019-08-09,2918.64990234375,2969.0720092773436,3074.6931303575525,2863.4508881971346,5.346418146571668,-1.89125164009185,17.969999313354492,,17.75,101.5199966430664,1229.1500244140625,,,,0.68,1.2,0.7380000000000001,1.157
2019-08-12,2882.699951171875,2962.4920043945312,3072.553019397218,2852.4309893918444,6.585946211577243,-1.050021240251719,21.09000015258789,,22.450000762939453,105.30999755859375,1123.6500244140625,,,,0.78,1.29,0.745,1.2050000000000003
2019-08-13,2926.320068359375,2958.606005859375,3067.9763842610623,2849.2356274576873,4.840766306916869,-2.634176682692972,17.520000457763672,,17.489999771118164,102.20999908447266,1197.719970703125,,,,0.66,1.03,0.738,1.174
2019-08-14,2840.60009765625,2951.4150146484376,3071.9783917006207,2830.8516375962545,8.1454018900893,-0.3431831206384481,22.100000381469727,,24.420000076293945,113.98999786376953,1049.31005859375,,,,0.84,1.43,0.76,1.206
2019-08-15,2847.60009765625,2944.039514160156,3071.2145474333183,2816.864480886994,7.852733604030875,-1.0793515843237016,21.18000030517578,,22.450000762939453,112.26000213623047,1069.3199462890625,,,,0.98,1.19,0.783,1.228
2019-08-16,2888.679931640625,2939.6430053710938,3068.149672991525,2811.1363377506623,6.212863508522055,-2.6843954929240588,18.469999313354492,,18.360000610351562,110.31999969482422,1127.25,,,,0.67,1.39,0.763,1.258
2019-08-19,2923.64990234375,2936.5739990234374,3063.437994673299,2809.710003373576,4.7812869871145445,-3.89717998994455,16.8799991607666,,17.200000762939453,101.22000122070312,1213.8299560546875,,,,0.55,1.36,0.734,1.284
2019-08-20,2900.510009765625,2931.3260009765627,3054.8291442143627,2807.8228577387627,5.320413786857003,-3.195546704365689,17.5,,18.43000030517578,104.7699966430664,1183.4200439453125,,,,0.69,0.89,0.7250000000000001,1.256
2019-08-21,2924.429931640625,2926.5694946289063,3042.882769561796,2810.2562196960166,4.050459087413259,-3.9041356645038903,15.800000190734863,,16.09000015258789,98.02999877929688,1238.030029296875,,,,0.6,1.51,0.7070000000000001,1.2770000000000001
2019-08-22,2922.949951171875,2922.53349609375,3033.0390660190596,2812.02792616844,3.7663701632334656,-3.7948656958345777,16.68000030517578,,16.709999084472656,100.94000244140625,1221.469970703125,,,,0.74,0.94,0.7190000000000001,1.223
2019-08-23,2847.110107421875,2913.59599609375,3017.639767754533,2809.552224432967,5.989570262425729,-1.3191580786075656,19.8700008392334,,21.549999237060547,111.37000274658203,1050.9000244140625,,,,0.88,1.44,0.739,1.247
2019-08-26,2878.3798828125,2906.4664916992188,2998.3630732227725,2814.569910175665,4.168427910670203,-2.2168711301055066,19.31999969482422,,19.81999969482422,106.2699966430664,1081.8900146484375,,,,0.58,1.54,0.7190000000000001,1.272
2019-08-27,2869.159912109375,2899.265490722656,2977.5101776045603,2821.020803840752,3.776375971164584,-1.6778119638940534,20.309999465942383,,20.809999465942383,106.48999786376953,1069.6199951171875,,,,0.64,1.25,0.717,1.294
2019-08-28,2887.93994140625,2894.6434936523438,2963.011020100103,2826.2759672045845,2.599468140507727,-2.135223566028832,19.350000381469727,,19.15999984741211,103.94999694824219,1084.969970703125,,,,0.64,1.43,0.6970000000000001,1.294
2019-08-29,2924.580078125,2893.1944946289063,2957.4064941580555,2828.982495099757,1.1224317733197808,-3.268762710253162,17.8799991607666,,16.850000381469727,99.80000305175781,1141.68994140625,,,,0.66,1.22,0.6649999999999999,1.2970000000000002
2019-08-30,2926.4599609375,2892.914990234375,2956.4600573736534,2829.369923095097,1.0251326461525474,-3.3176615821970774,18.979999542236328,,18.600000381469727,102.66000366210938,1131.1300048828125,,,,0.68,1.83,0.666,1.3410000000000002
2019-09-03,2906.27001953125,2895.991491699219,2955.5488287018243,2836.4341546966134,1.695603259139783,-2.4029379364378665,19.65999984741211,,19.06999969482422,102.19000244140625,1085.18994140625,,,,0.73,1.4,0.6839999999999999,1.3450000000000002
2019-09-04,2937.780029296875,2898.7919921875,2960.752571167377,2836.831413207623,0.781969434110431,-3.4362210608876986,17.329999923706055,,15.600000381469727,97.30000305175781,1147.5899658203125,,,,0.68,1.43,0.683,1.399
2019-09-05,2976.0,2903.3929931640623,2973.8114192518246,2832.9745670763,-0.0735410197639568,-4.8059621278125,16.270000457763672,,14.59000015258789,95.51000213623047,1200.18994140625,,,,0.53,1.05,0.6759999999999999,1.3530000000000002
2019-09-06,2978.7099609375,2905.4239868164063,2982.1193425092174,2828.7286311235953,0.11445832647111291,-5.035110224921011,15.0,,12.390000343322754,94.4000015258789,1228.4000244140625,,,,0.56,1.21,0.658,1.3800000000000001
2019-09-09,2978.429931640625,2908.41298828125,2991.6584769480464,2825.1674996144534,0.4441449223596365,-5.145745763498597,15.270000457763672,,13.65999984741211,94.5,1241.18994140625,,,,0.59,1.35,0.629,1.371
2019-09-10,2979.389892578125,2913.2474853515623,3001.297372525341,2825.1975981777837,0.735300874913655,-5.175297626686773,15.199999809265137,,13.760000228881836,93.8499984741211,1236.5,,,,0.65,1.07,0.636,1.324
2019-09-11,3000.929931640625,2916.977978515625,3013.294020656007,2820.6619363752434,0.41200858723890504,-6.007071120345289,14.609999656677246,,13.130000114440918,97.79000091552734,1262.8800048828125,,,,0.54,1.0,0.6260000000000001,1.299
2019-09-12,3009.570068359375,2925.426477050781,3023.166063107042,2827.68689099452,0.4517587043613461,-6.043493696227712,14.220000267028809,,13.100000381469727,95.94000244140625,1301.18994140625,,,,0.55,1.13,0.6170000000000001,1.2690000000000001
2019-09-13,3007.389892578125,2933.415966796875,3030.490321336194,2836.3416122575563,0.7681221784737023,-5.687599095238538,13.739999771118164,,12.619999885559082,98.93000030517578,1313.5,,,,0.62,1.22,0.6130000000000001,1.2690000000000001
2019-09-16,2997.9599609375,2938.8799682617187,3037.639433702052,2840.1205028213853,1.3235491227889413,-5.264895468008728,14.670000076293945,,14.600000381469727,101.7300033569336,1289.6600341796875,,,,0.68,1.56,0.613,1.242
2019-09-17,3005.699951171875,2942.982470703125,3045.81104214675,2840.1538992594997,1.3345008359612305,-5.507737119529564,14.4399995803833,,14.539999961853027,101.66999816894531,1295.6300048828125,,,,0.56,0.89,0.5960000000000001,1.1910000000000003
2019-09-18,3006.72998046875,2948.2934692382814,3052.8434801409676,2843.7434583355953,1.5336761189652448,-5.420723616416832,13.949999809265137,,14.130000114440918,99.08999633789062,1337.97998046875,,,,0.7,1.09,0.598,1.1570000000000003
2019-09-19,3006.7900390625,2952.411474609375,3059.461948286262,2845.361000932488,1.7517654555016755,-5.368816446536609,14.050000190734863,,13.180000305175781,97.30000305175781,1359.719970703125,,,,0.67,1.22,0.6120000000000001,1.174
2019-09-20,2992.070068359375,2955.86748046875,3063.3751416484715,2848.359819289028,2.3831351425601754,-4.8030375555057345,15.319999694824219,,14.680000305175781,101.02999877929688,1297.27001953125,,,,0.65,1.38,0.621,1.1910000000000003
2019-09-23,2991.780029296875,2963.1009765625,3058.5942526168838,2867.607700508116,2.2332598876165157,-4.150449818262267,14.90999984741211,,9.829999923706055,97.5999984741211,1307.969970703125,,,,0.65,1.57,0.627,1.213
2019-09-24,2966.60009765625,2967.5119873046874,3054.2791011597124,2880.7448734496625,2.955538347508745,-2.894061261388655,17.049999237060547,,17.729999542236328,104.95999908447266,1247.260009765625,,,,0.7,1.41,0.632,1.247
2019-09-25,2984.8701171875,2973.297497558594,3046.8813324850717,2899.713662632116,2.0775180447718054,-2.8529366844150204,15.960000038146973,,15.300000190734863,99.68000030517578,1275.68994140625,,,,0.67,1.5,0.645,1.2970000000000002
2019-09-26,2977.6201171875,2977.7815063476564,3039.425483427525,2916.137529267788,2.0756632413674994,-2.064823096969975,16.06999969482422,,15.199999809265137,100.30999755859375,1264.6199951171875,,,,0.74,1.57,0.6639999999999999,1.341
2019-09-27,2961.7900390625,2979.6420043945313,3036.592602699995,2922.6914060890676,2.525586305948021,-1.3201014406074616,17.219999313354492,,16.770000457763672,103.19999694824219,1219.530029296875,,,,0.72,1.49,0.674,1.3679999999999999
2019-09-30,2976.739990234375,2982.156005859375,3033.3721596587975,2930.9398520599525,1.9024896232191089,-1.538600560501638,16.239999771118164,,15.279999732971191,97.62000274658203,1262.469970703125,,,,0.67,1.69,0.673,1.3810000000000002
2019-10-01,2940.25,2983.8550048828124,3025.906093860487,2941.8039159051377,2.9132248570865436,0.052849788458047046,18.559999465942383,,18.940000534057617,102.73999786376953,1210.3399658203125,,,,0.73,1.7,0.69,1.4620000000000002
2019-10-02,2887.610107421875,2981.3465087890627,3038.3113599259273,2924.381657652198,5.218891986723299,1.2734250422455264,20.559999465942383,,21.709999084472656,103.80999755859375,1125.8800048828125,,,,0.84,1.3,0.704,1.483
